Report Name : CCTV Surveillance,,,,,,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,81.94,,,
Maintenance (%),,,,,6.16,,,
Down (%),,,,,11.9,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-GNC-PTZ1 ( 172.18.0.108 ),SNMP Device,98.77,31 days 14 hours 33 minutes 12 seconds ,1.23,,0 days 9 hours 26 minutes 47 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-IC-FIX4 ( 172.18.1.137 ),SNMP Device,97.64,31 days 5 hours 52 minutes 30 seconds ,2.25,,0 days 17 hours 16 minutes 48 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-JMC-PTZ1 ( 172.18.0.110 ),SNMP Device,99.29,31 days 18 hours 32 minutes 49 seconds ,0.71,,0 days 5 hours 27 minutes 10 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BBC-FIX2 ( 172.18.1.109 ),SNMP Device,97.09,31 days 1 hours 39 minutes 3 seconds ,2.8,,0 days 21 hours 30 minutes 14 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-ICCC-SF_Corridor ( 172.16.5.125 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GB-PTZ1 ( 172.18.0.138 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MPC-FIX2 ( 172.18.1.149 ),SNMP Device,98,31 days 8 hours 38 minutes 23 seconds ,1.76,,0 days 13 hours 31 minutes 0 seconds ,0.24,0 days 1 hours 50 minutes 36 seconds 
BSCL-PC-PTZ1 ( 172.18.0.135 ),SNMP Device,99.83,31 days 22 hours 41 minutes 39 seconds ,0.17,,0 days 1 hours 18 minutes 20 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MDC-FIX4 ( 172.18.1.155 ),SNMP Device,99.86,31 days 22 hours 55 minutes 28 seconds ,0.14,,0 days 1 hours 4 minutes 31 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-PTZ1 ( 172.18.0.119 ),SNMP Device,87.91,28 days 3 hours 8 minutes 55 seconds ,11.76,,3 days 18 hours 19 minutes 0 seconds ,0.33,0 days 2 hours 32 minutes 4 seconds 
BSCL-NC-FIX4 ( 172.18.1.163 ),SNMP Device,96.7,30 days 22 hours 39 minutes 21 seconds ,3.17,,1 days 0 hours 20 minutes 44 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
